QID,Name,link,sex/gender,sex/gender reference,sexual orientation,sexual orientation reference,pronounsEn,pronouns reference
Q102046737,Sophia Mendonça,https://en.wikipedia.org/wiki/Sophia_Mendonça,transgender female,,,,,
Q104093476,Mara Gómez,https://en.wikipedia.org/wiki/Mara_Gómez,transgender female,,,,,
Q108320731,Lucía Dabezies,https://en.wikipedia.org/wiki/Lucía_Dabezies,intersex,,,,,
Q50426384,Anne Viriato,https://en.wikipedia.org/wiki/Anne_Viriato,transgender female,,,,,
Q99673126,Blu del Barrio,https://en.wikipedia.org/wiki/Blu_del_Barrio,non-binary,,,,they/them,
Q33124715,Nicole Maines,https://en.wikipedia.org/wiki/Nicole_Maines,transgender female,,,,,
Q38460678,Aimee Knight,https://en.wikipedia.org/wiki/Aimee_Knight,transgender female,,,,,
Q18697285,Leelah Alcorn,https://en.wikipedia.org/wiki/Leelah_Alcorn,transgender female,,heterosexuality,,,
Q95995934,Gigi Goode,https://en.wikipedia.org/wiki/Gigi_Goode,transgender female,,,,,
Q108356004,Arantxa Castilla-La Mancha,https://en.wikipedia.org/wiki/Arantxa_Castilla-La_Mancha,non-binary,,,,,
Q21006321,Noah Lee Ritter,https://en.wikipedia.org/wiki/Noah_Lee_Ritter,transgender male,,,,,
Q105581015,Jaleel Smith-Riley,https://en.wikipedia.org/wiki/Jaleel_Smith-Riley,transgender male,,,,,
Q7384521,Ryan Simpkins,https://en.wikipedia.org/wiki/Ryan_Simpkins,non-binary,,,,they/them,
Q59542692,SonicFox,https://en.wikipedia.org/wiki/SonicFox,non-binary,,homosexuality,,they/them,
Q57458159,Maxim Magnus,https://en.wikipedia.org/wiki/Maxim_Magnus,transgender female,,,,,
Q28336528,Juliet Evancho,https://en.wikipedia.org/wiki/Juliet_Evancho,transgender female,,,,,
Q85883453,Rinu,https://en.wikipedia.org/wiki/Rinu,transgender male,,,,,
Q94816847,Gabrielle Joie,https://en.wikipedia.org/wiki/Gabrielle_Joie,transgender female,,,,,
Q97837020,Daisy Taylor,https://en.wikipedia.org/wiki/Daisy_Taylor,transgender female,,,,,
Q89035140,Byun Hee-soo,https://en.wikipedia.org/wiki/Byun_Hee-soo,transgender female,,,,,
Q99724336,Luna Love,https://en.wikipedia.org/wiki/Luna_Love,transgender female,,bisexuality,,,
Q16211971,Trevi Moran,https://en.wikipedia.org/wiki/Trevi_Moran,transgender female,,homosexuality,,,
Q60987757,Satsuki Nakayama,https://en.wikipedia.org/wiki/Satsuki_Nakayama,transgender male,,asexuality,,,
Q65589839,Laura Corbacho,https://en.wikipedia.org/wiki/Laura_Corbacho,transgender female,,,,,
Q22123976,Asuka,https://en.wikipedia.org/wiki/Asuka,transgender female,,,,,
Q24939952,Alan,https://en.wikipedia.org/wiki/Alan,transgender male,,,,,
Q86616449,Sidney Flanigan,https://en.wikipedia.org/wiki/Sidney_Flanigan,non-binary,,,,,
Q62124096,Chella Man,https://en.wikipedia.org/wiki/Chella_Man,non-binary,,,,he/him,
Q89247401,Lola Rodríguez Díaz,https://en.wikipedia.org/wiki/Lola_Rodríguez_Díaz,transgender female,,,,,
Q100715228,Kana Sayuki,https://en.wikipedia.org/wiki/Kana_Sayuki,transgender female,,,,,
Q13583136,Gabz,https://en.wikipedia.org/wiki/Gabz,non-binary,,,,they/them,
Q55006878,King Princess,https://en.wikipedia.org/wiki/King_Princess,genderqueer,,non-heterosexuality,,,
Q59248250,Hunter Schafer,https://en.wikipedia.org/wiki/Hunter_Schafer,transgender female,,,,she/her,
Q60451813,Rukshana Kapali,https://en.wikipedia.org/wiki/Rukshana_Kapali,transgender female,,,,,
Q64748736,Malak al-Kashif,https://en.wikipedia.org/wiki/Malak_al-Kashif,transgender female,,,,,
Q66738126,Puck Meerburg,https://en.wikipedia.org/wiki/Puck_Meerburg,transgender female,,,,,
Q97648513,Logan February,https://en.wikipedia.org/wiki/Logan_February,non-binary,,,,they/them,
Q98012435,BabiBoi,https://en.wikipedia.org/wiki/BabiBoi,non-binary,,non-heterosexuality,,,
Q106232343,Sonia Komarova,https://en.wikipedia.org/wiki/Sonia_Komarova,intersex,,,,,
Q29446368,Mack Beggs,https://en.wikipedia.org/wiki/Mack_Beggs,transgender male,,,,,
Q76042471,Jessamine Eleanor Berry,https://en.wikipedia.org/wiki/Jessamine_Eleanor_Berry,transgender female,,,,,
Q97686623,Ella Hollywood,https://en.wikipedia.org/wiki/Ella_Hollywood,transgender female,,,,,
Q105622678,Samantha Hudson,https://en.wikipedia.org/wiki/Samantha_Hudson,non-binary,,,,,
Q49560460,X González,https://en.wikipedia.org/wiki/X_González,non-binary,,,,they/them,
Q368829,Jamie Fenton,https://en.wikipedia.org/wiki/Jamie_Fenton,transgender female,,,,,
Q854543,Jack the Stripper,https://en.wikipedia.org/wiki/Jack_the_Stripper,t2296971977,,,,,
Q2347005,Sally Mursi,https://en.wikipedia.org/wiki/Sally_Mursi,transgender female,,,,,
Q2732494,April Fool,https://en.wikipedia.org/wiki/April_Fool,t1135748307,,,,,
Q2914026,Miyama-Zero,https://en.wikipedia.org/wiki/Miyama-Zero,t2324510705,,,,,
Q3307800,Eva Vortex,https://en.wikipedia.org/wiki/Eva_Vortex,transgender female,,,,,
Q4733485,Allyson Robinson,https://en.wikipedia.org/wiki/Allyson_Robinson,transgender female,,,,,
Q6708537,Lynda Cash,https://en.wikipedia.org/wiki/Lynda_Cash,transgender female,,,,,
Q15041335,Monster of Udine,https://en.wikipedia.org/wiki/Monster_of_Udine,t2299631895,,,,,
Q15615844,Phoebe Hart,https://en.wikipedia.org/wiki/Phoebe_Hart,intersex,,,,,
Q15622207,Paris Lees,https://en.wikipedia.org/wiki/Paris_Lees,transgender female,,,,,
Q21596659,Kitana Kiki Rodriguez,https://en.wikipedia.org/wiki/Kitana_Kiki_Rodriguez,transgender female,,,,,
Q23761811,Silas Howard,https://en.wikipedia.org/wiki/Silas_Howard,transgender male,,,,,
Q24192535,Coraline Ada Ehmke,https://en.wikipedia.org/wiki/Coraline_Ada_Ehmke,transgender female,,,,she/her,
Q26923614,Janik Bastien-Charlebois,https://en.wikipedia.org/wiki/Janik_Bastien-Charlebois,intersex,,,,,
Q27994682,Darik Otira,https://en.wikipedia.org/wiki/Darik_Otira,t2001982819,,,,,
Q28131966,Angelica Ross,https://en.wikipedia.org/wiki/Angelica_Ross,transgender female,,,,,
Q29439153,Grace Banu,https://en.wikipedia.org/wiki/Grace_Banu,transgender female,,,,,
Q30303509,Sofia K. Forslund,https://en.wikipedia.org/wiki/Sofia_K._Forslund,transgender female,,,,she/her,
Q37676073,Cy Lauz,https://en.wikipedia.org/wiki/Cy_Lauz,transgender female,,,,,
Q49486389,JY Yang,https://en.wikipedia.org/wiki/JY_Yang,non-binary,,,,they/them,
Q49690533,Rain Valdez,https://en.wikipedia.org/wiki/Rain_Valdez,transgender female,,,,,
Q51852840,Crystal LaBeija,https://en.wikipedia.org/wiki/Crystal_LaBeija,transgender female,,,,,
Q56599908,Aaron Philip,https://en.wikipedia.org/wiki/Aaron_Philip,transgender female,,,,,
Q61594737,Ewin Tang,https://en.wikipedia.org/wiki/Ewin_Tang,transgender female,,,,,
Q64732880,Wesley Yin,https://en.wikipedia.org/wiki/Wesley_Yin,t1841830802,,,,,
Q64755211,Brooklyn Owen,https://en.wikipedia.org/wiki/Brooklyn_Owen,transgender female,,,,,
Q64816371,Tanjim Hossain,https://en.wikipedia.org/wiki/Tanjim_Hossain,t2418829718,,,,,
Q84850732,Roxen,https://en.wikipedia.org/wiki/Roxen,non-binary,,,,,
Q104887773,Cami Girard,https://en.wikipedia.org/wiki/Cami_Girard,non-binary,,,,L250373,
Q108535544,Jean Olgeirson,https://en.wikipedia.org/wiki/Jean_Olgeirson,t2423663098,,,,,
Q61989458,Georgia Hejduk,https://en.wikipedia.org/wiki/Georgia_Hejduk,transgender female,,,,,
Q30006763,Georgie Stone,https://en.wikipedia.org/wiki/Georgie_Stone,transgender female,,,,,
Q86862500,Elizabeth Duval,https://en.wikipedia.org/wiki/Elizabeth_Duval,transgender female,,,,,
Q106553200,Luigi Catani,https://en.wikipedia.org/wiki/Luigi_Catani,male organism,,,,,
Q17505145,Jazz Jennings,https://en.wikipedia.org/wiki/Jazz_Jennings,transgender female,,pansexuality,,,
Q65018347,Alana Smith,https://en.wikipedia.org/wiki/Alana_Smith,non-binary,,,,they/them,
Q96150801,Anna Maria Efremova,https://en.wikipedia.org/wiki/Anna_Maria_Efremova,non-binary,,lesbianism,,,
Q105295597,Doona Jué,https://en.wikipedia.org/wiki/Doona_Jué,transgender female,,,,,
Q108356243,Inti,https://en.wikipedia.org/wiki/Inti,non-binary,,,,,
Q73307635,Zoey Luna,https://en.wikipedia.org/wiki/Zoey_Luna,transgender female,,,,,
Q59574383,Lachlan Watson,https://en.wikipedia.org/wiki/Lachlan_Watson,non-binary,,,,they/them,
Q61693947,Rachel Zegler,https://en.wikipedia.org/wiki/Rachel_Zegler,cisgender female,,,,she/her,
Q19958195,Josie Totah,https://en.wikipedia.org/wiki/Josie_Totah,transgender female,,,,,
Q64101988,Vera Alonso,https://en.wikipedia.org/wiki/Vera_Alonso,transgender female,,,,,
Q97460960,Romy Abergel,https://en.wikipedia.org/wiki/Romy_Abergel,transgender female,,,,,
Q57915565,Emma Ellingsen,https://en.wikipedia.org/wiki/Emma_Ellingsen,transgender female,,,,,
Q60351117,Ekai Lersundi,https://en.wikipedia.org/wiki/Ekai_Lersundi,transgender male,,,,,
Q28062769,Ella Stiller,https://en.wikipedia.org/wiki/Ella_Stiller,agender,,,,,
Q108045390,Q108045390,https://en.wikipedia.org/wiki/Q108045390,female organism,,,,,
Q105460509,Caio Sael,https://en.wikipedia.org/wiki/Caio_Sael,non-binary,,,,,
Q72247796,Baku Idegami,https://en.wikipedia.org/wiki/Baku_Idegami,agender,,,,,
Q104256625,Lesley Zore,https://en.wikipedia.org/wiki/Lesley_Zore,genderfluid,,,,,
Q106313816,Avril Mabchour,https://en.wikipedia.org/wiki/Avril_Mabchour,transgender female,,,,,
Q106604688,Saoi O'Connor,https://en.wikipedia.org/wiki/Saoi_O'Connor,non-binary,,,,they/them,
Q106629302,Yasmin Finney,https://en.wikipedia.org/wiki/Yasmin_Finney,transgender female,,,,,
Q108310083,Lil Turna,https://en.wikipedia.org/wiki/Lil_Turna,Male,,,,,
Q76286686,Azhure Heather Buffett Shea,https://en.wikipedia.org/wiki/Azhure_Heather_Buffett_Shea,non-binary,,,,,
Q107122750,Q107122750,https://en.wikipedia.org/wiki/Q107122750,non-binary,,,,,
Q107501144,Vale Burberry,https://en.wikipedia.org/wiki/Vale_Burberry,transgender female,,,,,
Q105856817,ElyOtto,https://en.wikipedia.org/wiki/ElyOtto,transgender male,,,,,
Q106298795,Jere Nyström,https://en.wikipedia.org/wiki/Jere_Nyström,transgender female,,,,,
Q105763507,Moore Kismet,https://en.wikipedia.org/wiki/Moore_Kismet,non-binary,,,,,
Q55955730,Desmond is Amazing,https://en.wikipedia.org/wiki/Desmond_is_Amazing,genderfluid,,,,,
Q107484407,daughter of Diane Kruger and Norman Reedus,https://en.wikipedia.org/wiki/daughter_of_Diane_Kruger_and_Norman_Reedus,t2336768683,,,,,
Q6794690,Max Dashu,https://en.wikipedia.org/wiki/Max_Dashu,female,,lesbianism,,,
Q7280044,Radclyffe,https://en.wikipedia.org/wiki/Radclyffe,female,,lesbianism,,,
Q16543603,Carmen Muñoz,https://en.wikipedia.org/wiki/Carmen_Muñoz,female,,lesbianism,,,
Q21567781,Tamás Király,https://en.wikipedia.org/wiki/Tamás_Király,male,,non-heterosexuality,,,
Q22078211,Jane Ward,https://en.wikipedia.org/wiki/Jane_Ward,female,,non-heterosexuality,,,
Q22280306,Tanya Saracho,https://en.wikipedia.org/wiki/Tanya_Saracho,female,,non-heterosexuality,,,
Q28952240,Silvia Casalino,https://en.wikipedia.org/wiki/Silvia_Casalino,female,,lesbianism,,,
Q29622806,Marieke Nijkamp,https://en.wikipedia.org/wiki/Marieke_Nijkamp,female,,asexuality,,she/her,
Q33978303,Philomen Probert,https://en.wikipedia.org/wiki/Philomen_Probert,female,,non-heterosexuality,,,
Q36988495,Amy York Rubin,https://en.wikipedia.org/wiki/Amy_York_Rubin,female,,lesbianism,,,
Q56307128,Harriet Braun,https://en.wikipedia.org/wiki/Harriet_Braun,female,,lesbianism,,,
Q58074353,Jenna Laurenzo,https://en.wikipedia.org/wiki/Jenna_Laurenzo,female,,lesbianism,,,
Q59574788,Rachel Paulson,https://en.wikipedia.org/wiki/Rachel_Paulson,female,,lesbianism,,,
Q60185064,Wendy Briceño Zuloaga,https://en.wikipedia.org/wiki/Wendy_Briceño_Zuloaga,female,,lesbianism,,,
Q101137076,Kim Jackson,https://en.wikipedia.org/wiki/Kim_Jackson,female,,lesbianism,,,
Q106097827,Jang Yeong-jin,https://en.wikipedia.org/wiki/Jang_Yeong-jin,male,,homosexuality,,,
Q106263203,Gale Jones,https://en.wikipedia.org/wiki/Gale_Jones,female,,non-heterosexuality,,,
Q7177645,Peter Wells,https://en.wikipedia.org/wiki/Peter_Wells,male,,gay,,,
Q15616452,Paul Derrez,https://en.wikipedia.org/wiki/Paul_Derrez,male,,gay,,,
Q7364224,Ron Oden,https://en.wikipedia.org/wiki/Ron_Oden,male,,gay,,,
Q380852,Kenny Ortega,https://en.wikipedia.org/wiki/Kenny_Ortega,male,,gay,,,
Q455186,Henk Krol,https://en.wikipedia.org/wiki/Henk_Krol,male,,homosexuality,,,
Q256294,Bertrand Delanoë,https://en.wikipedia.org/wiki/Bertrand_Delanoë,male,,homosexuality,,,
Q1334295,Howard Ashman,https://en.wikipedia.org/wiki/Howard_Ashman,male,,gay,,,
Q4961419,Brent Hawkes,https://en.wikipedia.org/wiki/Brent_Hawkes,male,,homosexuality,,,
Q97105909,Mónica Briones,https://en.wikipedia.org/wiki/Mónica_Briones,female,,lesbianism,,,
Q92842,Jon Hall,https://en.wikipedia.org/wiki/Jon_Hall,male,,homosexuality,,,
Q116020,Patrick Juvet,https://en.wikipedia.org/wiki/Patrick_Juvet,male,,bisexuality,,,
Q461075,Sapphire,https://en.wikipedia.org/wiki/Sapphire,female,,bisexuality,,,
Q55078774,Celia Brackenridge,https://en.wikipedia.org/wiki/Celia_Brackenridge,female,,lesbianism,,,
Q470097,Léa Pool,https://en.wikipedia.org/wiki/Léa_Pool,female,,lesbianism,,,
Q32709,Fran Lebowitz,https://en.wikipedia.org/wiki/Fran_Lebowitz,female,,lesbianism,,,
Q2911185,Yehuda Poliker,https://en.wikipedia.org/wiki/Yehuda_Poliker,male,,gay,,,
Q3014965,Danielle Charest,https://en.wikipedia.org/wiki/Danielle_Charest,female,,lesbianism,,,
Q3587699,Éliane Viennot,https://en.wikipedia.org/wiki/Éliane_Viennot,female,,non-heterosexuality,,,
Q4977627,Bruce Harris,https://en.wikipedia.org/wiki/Bruce_Harris,male,,homosexuality,,,
Q19975862,Declan Flynn,https://en.wikipedia.org/wiki/Declan_Flynn,male,,gay,,,
Q5676057,Andrés Pérez,https://en.wikipedia.org/wiki/Andrés_Pérez,male,,bisexuality,,,
Q465633,Suze Orman,https://en.wikipedia.org/wiki/Suze_Orman,female,,homosexuality,,,
Q15048,Elio Di Rupo,https://en.wikipedia.org/wiki/Elio_Di_Rupo,male,,homosexuality,,,
Q271576,Rob Halford,https://en.wikipedia.org/wiki/Rob_Halford,male,,gay,,,
Q1059511,Roger Karoutchi,https://en.wikipedia.org/wiki/Roger_Karoutchi,male,,homosexuality,,,
Q1287494,Randy Shilts,https://en.wikipedia.org/wiki/Randy_Shilts,male,,gay,,,
Q55171,Pedro Almodóvar,https://en.wikipedia.org/wiki/Pedro_Almodóvar,male,,homosexuality,,,
Q4419669,E. Denise Simmons,https://en.wikipedia.org/wiki/E._Denise_Simmons,female,,lesbianism,,,
Q1343213,Peter Tatchell,https://en.wikipedia.org/wiki/Peter_Tatchell,male,,homosexuality,,,
Q1381697,Gaëtan Dugas,https://en.wikipedia.org/wiki/Gaëtan_Dugas,male,,homosexuality,,,
Q2596377,Helen Zia,https://en.wikipedia.org/wiki/Helen_Zia,female,,lesbianism,,,
Q5237322,David McDiarmid,https://en.wikipedia.org/wiki/David_McDiarmid,male,,homosexuality,,,
Q17370575,Cynthia Wells,https://en.wikipedia.org/wiki/Cynthia_Wells,female,,bisexuality,,,
Q224071,Maria Schneider,https://en.wikipedia.org/wiki/Maria_Schneider,female,,bisexuality,,,
Q350091,Svend Robinson,https://en.wikipedia.org/wiki/Svend_Robinson,male,,homosexuality,,,
Q1810463,Geert Dales,https://en.wikipedia.org/wiki/Geert_Dales,male,,homosexuality,,,
Q1895778,Jaap Nawijn,https://en.wikipedia.org/wiki/Jaap_Nawijn,male,,homosexuality,,,
Q97332,Barbara Hendricks,https://en.wikipedia.org/wiki/Barbara_Hendricks,female,,lesbianism,,,
Q48471567,David Fair,https://en.wikipedia.org/wiki/David_Fair,male,,gay,,,
Q2509628,Manfred Langer,https://en.wikipedia.org/wiki/Manfred_Langer,male,,homosexuality,,,
Q93222035,Daniel Thomas Carr,https://en.wikipedia.org/wiki/Daniel_Thomas_Carr,male,,homosexuality,,,
Q379762,Vikram Seth,https://en.wikipedia.org/wiki/Vikram_Seth,male,,bisexuality,,,
Q2583224,Frans Buijserd,https://en.wikipedia.org/wiki/Frans_Buijserd,male,,homosexuality,,,
Q6194942,Jim Ferlo,https://en.wikipedia.org/wiki/Jim_Ferlo,male,,homosexuality,,,
Q25493343,Sheffi Paz,https://en.wikipedia.org/wiki/Sheffi_Paz,female,,lesbianism,,,
Q3389321,Peter,https://en.wikipedia.org/wiki/Peter,male,,bisexuality,,,
Q516037,Randy Jones,https://en.wikipedia.org/wiki/Randy_Jones,male,,homosexuality,,,
Q3041219,Duncan Campbell,https://en.wikipedia.org/wiki/Duncan_Campbell,male,,gay,,,
Q110401,Corny Littmann,https://en.wikipedia.org/wiki/Corny_Littmann,male,,homosexuality,,,
Q347823,Glenn Burke,https://en.wikipedia.org/wiki/Glenn_Burke,male,,homosexuality,,,
Q353550,Raymond Gravel,https://en.wikipedia.org/wiki/Raymond_Gravel,male,,gay,,,
Q3089747,Maria Mercè Marçal,https://en.wikipedia.org/wiki/Maria_Mercè_Marçal,female,,lesbianism,,,
Q6396694,Kevin Killian,https://en.wikipedia.org/wiki/Kevin_Killian,male,,non-heterosexuality,,,
Q7595925,Stacia,https://en.wikipedia.org/wiki/Stacia,female,,bisexuality,,,
Q926598,Michelle Wolff,https://en.wikipedia.org/wiki/Michelle_Wolff,female,,lesbianism,,,
Q1134799,Elizabeth Sarnoff,https://en.wikipedia.org/wiki/Elizabeth_Sarnoff,female,,lesbianism,,,
Q1189056,Dennis Cooper,https://en.wikipedia.org/wiki/Dennis_Cooper,male,,homosexuality,,,
Q1633135,Paul Dawson,https://en.wikipedia.org/wiki/Paul_Dawson,male,,gay,,,
Q2850551,Anna Margarita Albelo,https://en.wikipedia.org/wiki/Anna_Margarita_Albelo,female,,lesbianism,,,
Q3157407,Jackie Strano,https://en.wikipedia.org/wiki/Jackie_Strano,female,,homosexuality,,,
Q3340049,Nicolas Bacchus,https://en.wikipedia.org/wiki/Nicolas_Bacchus,male,,gay,,,
Q3587899,Élisabeth Lebovici,https://en.wikipedia.org/wiki/Élisabeth_Lebovici,female,,lesbianism,,,
Q6308200,Julie Goldman,https://en.wikipedia.org/wiki/Julie_Goldman,female,,lesbianism,,,
Q6660143,Liz Friedman,https://en.wikipedia.org/wiki/Liz_Friedman,female,,lesbianism,,,
Q7851136,Tucky Williams,https://en.wikipedia.org/wiki/Tucky_Williams,female,,lesbianism,,,
Q16494733,Ximena Bedregal Sáez,https://en.wikipedia.org/wiki/Ximena_Bedregal_Sáez,female,,lesbianism,,,
Q18352210,Andrew Ahn,https://en.wikipedia.org/wiki/Andrew_Ahn,male,,homosexuality,,,
Q19202167,Michael Lannan,https://en.wikipedia.org/wiki/Michael_Lannan,male,,gay,,,
Q23767013,Bridget McManus,https://en.wikipedia.org/wiki/Bridget_McManus,female,,lesbianism,,,
Q36696853,Brooke Hemphill,https://en.wikipedia.org/wiki/Brooke_Hemphill,female,,bisexuality,,,
Q41796283,Wendy Jo Carlton,https://en.wikipedia.org/wiki/Wendy_Jo_Carlton,female,,lesbianism,,,
Q44412058,Clementine Mills,https://en.wikipedia.org/wiki/Clementine_Mills,female,,lesbianism,,,
Q125037,Edwin Cameron,https://en.wikipedia.org/wiki/Edwin_Cameron,male,,gay,,,
Q1686451,Jeffrey John,https://en.wikipedia.org/wiki/Jeffrey_John,male,,homosexuality,,,
Q7405306,Sally Talbot,https://en.wikipedia.org/wiki/Sally_Talbot,female,,lesbianism,,,
Q106713294,Patrick O'Connell,https://en.wikipedia.org/wiki/Patrick_O'Connell,male,,homosexuality,,he/him,
Q460818,Roberta Gregory,https://en.wikipedia.org/wiki/Roberta_Gregory,female,,bisexuality,,,
Q3786221,Kathleen Wynne,https://en.wikipedia.org/wiki/Kathleen_Wynne,female,,lesbianism,,,
Q6176175,Jeffrey Montgomery,https://en.wikipedia.org/wiki/Jeffrey_Montgomery,male,,homosexuality,,,
Q4749108,Amy Bloom,https://en.wikipedia.org/wiki/Amy_Bloom,female,,bisexuality,,,
Q978646,Tim Gunn,https://en.wikipedia.org/wiki/Tim_Gunn,male,,gay,,,
Q234279,Nan Goldin,https://en.wikipedia.org/wiki/Nan_Goldin,female,,bisexuality,,,
Q1581075,Richard Fairbrass,https://en.wikipedia.org/wiki/Richard_Fairbrass,male,,bisexuality,,,
Q310046,Peter Mandelson,https://en.wikipedia.org/wiki/Peter_Mandelson,male,,gay,,,
Q4357101,Keith Strickland,https://en.wikipedia.org/wiki/Keith_Strickland,male,,homosexuality,,,
Q8863,Klaus Wowereit,https://en.wikipedia.org/wiki/Klaus_Wowereit,male,,homosexuality,,,
Q3141581,Howard McGillin,https://en.wikipedia.org/wiki/Howard_McGillin,male,,gay,,,
Q6376580,Katherine Zappone,https://en.wikipedia.org/wiki/Katherine_Zappone,female,,lesbianism,,,
Q21664913,Jeffrey Schmalz,https://en.wikipedia.org/wiki/Jeffrey_Schmalz,male,,gay,,,
Q4768523,Anne Kronenberg,https://en.wikipedia.org/wiki/Anne_Kronenberg,female,,non-heterosexuality,,,
Q7151569,Paul Jenkins,https://en.wikipedia.org/wiki/Paul_Jenkins,male,,homosexuality,,,
Q18325380,Lisa Power,https://en.wikipedia.org/wiki/Lisa_Power,female,,lesbianism,,,
Q89590162,Ron Rich,https://en.wikipedia.org/wiki/Ron_Rich,male,,homosexuality,,,
Q106511348,Oscar Garcia-Vera,https://en.wikipedia.org/wiki/Oscar_Garcia-Vera,male,,homosexuality,,,
Q121753,Eva Brunne,https://en.wikipedia.org/wiki/Eva_Brunne,female,,lesbianism,,,
Q69810,Monika Treut,https://en.wikipedia.org/wiki/Monika_Treut,female,,lesbianism,,,
Q316048,Alan Hollinghurst,https://en.wikipedia.org/wiki/Alan_Hollinghurst,male,,homosexuality,,,
Q572741,Kwame Anthony Appiah,https://en.wikipedia.org/wiki/Kwame_Anthony_Appiah,male,,gay,,,
Q3017407,David Armstrong,https://en.wikipedia.org/wiki/David_Armstrong,male,,homosexuality,,,
Q232468,Gianna Nannini,https://en.wikipedia.org/wiki/Gianna_Nannini,female,,pansexuality,,,
Q336278,Neil Tennant,https://en.wikipedia.org/wiki/Neil_Tennant,male,,gay,,,
